time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,0.776946867146,0.44549370786,18.8468512242,0.102573899856,6.19207131851,0.0,1.14929961401,0.792777724097,5.32599807687,0.0757896855847,-0.0135212407691,0.0,461.08362995316907,462.25498466092176,459.66805815440125,461.2616038113535
3.1200000000000023,0.847765792713,0.495177485536,19.1691746277,0.107334195011,6.19132876814,0.0,1.21135059599,0.863761210126,5.41755804804,0.085625247384,-0.0101781997011,0.0,463.7087574664319,463.9714659808563,463.24328078474895,464.02089181231094
3.1800000000000024,0.922202925093,0.549081967867,19.4957217641,0.112005327859,6.19062121057,0.0,1.26990677809,0.933487873825,5.46698199817,0.053965353838,-0.0152344953573,0.0,451.9841172747449,451.576484899735,453.22443661082985,450.67663701228963
3.2400000000000024,1.00010651194,0.607180519904,19.8245969503,0.114903768258,6.18964357584,0.0,1.32693200822,1.00338310158,5.49527639563,0.0335083483689,-0.018501584391,0.0,446.9480384495,446.6817305623582,445.91742665657404,444.244221359765
3.3000000000000025,1.08157820316,0.669681175076,20.1565450059,0.117344898162,6.18860437954,0.0,1.38883970569,1.080132651,5.56918367554,0.0521428832619,-0.0150557279684,0.0,461.50798955128096,461.78002500472314,459.0608716260733,460.53818352035796
3.3600000000000025,1.16650076789,0.736490529105,20.4899954971,0.12033217001,6.18824342654,0.0,1.4419485818,1.14709788905,5.54584200579,0.0446062446289,0.00773552707594,0.0,430.91854265395824,432.8413184089953,430.0291632015851,429.39178389222405
3.4200000000000026,1.25437137709,0.807065181882,20.8195663845,0.123431958258,6.18872678489,0.0,1.48706040942,1.20564481131,5.44029111213,0.0629640578479,0.00868929366655,0.0,403.6123051996842,403.6982842942828,401.04803161128416,402.71433531823163
3.4800000000000026,1.34497120346,0.881242630617,21.1431566129,0.127233165426,6.18930859636,0.0,1.53290780359,1.26725260475,5.34640906981,0.0641207265168,0.0116394622538,0.0,405.44521657684555,405.7101286584274,406.11277828570775,406.21986595405934
3.5400000000000027,1.43885798534,0.959917180585,21.4669072894,0.131367335714,6.18982219665,0.0,1.59651185353,1.35555555642,5.44467302757,0.0770661137707,0.00155314872253,0.0,467.33704996744126,466.5499628523633,467.6917055358559,468.7023330561635
3.6000000000000028,1.53631638388,1.04364928462,21.7940920859,0.135895362452,6.18982861494,0.0,1.65205753092,1.43588902873,5.46126361623,0.0720623942325,-0.00295500819104,0.0,443.111534702077,442.7407077455049,444.0516291492652,443.6453720484628
3.660000000000003,1.63676003051,1.13178051092,22.1186283695,0.140718641989,6.18971007002,0.0,1.69609152455,1.50219339865,5.35699588619,0.0932791854927,-8.57014815903e-05,0.0,404.21062427667357,404.4692176774399,401.30421619528727,403.2316763007467
3.720000000000003,1.74053353004,1.22500228577,22.4442035093,0.146224341216,6.18918751363,0.0,1.76294149853,1.60566763399,5.49463436191,0.0885418384358,-0.0378246544425,0.0,481.84160990243294,478.9796570180203,480.56516143553085,480.2122653490511
3.780000000000003,1.84778630372,1.32369981292,22.7722980551,0.1515882025,6.18751062142,0.0,1.81229883727,1.68467597343,5.4419236326,0.0910555482793,-0.0132363468449,0.0,420.4797063858658,422.60453977323004,422.77774422306527,423.00142657507155
